date,ret
2024-05-01,241883.3619331213
2024-05-02,243508.59683667019
2024-05-03,243508.59683667019
2024-05-06,243508.59683667019
2024-05-07,240790.152855389
2024-05-08,240790.152855389
2024-05-09,240790.152855389
2024-05-10,240790.152855389
2024-05-13,242300.0487550586
2024-05-14,242300.0487550586
2024-05-15,242300.0487550586
2024-05-16,242300.0487550586
2024-05-17,243784.83929351793
2024-05-20,243784.83929351793
2024-05-21,244290.87429825973
2024-05-22,244750.76273780386
2024-05-23,248310.61400180613
2024-05-24,249515.9849336761
2024-05-28,247978.65410668237
2024-05-29,246669.8099912681
2024-05-30,245314.6044694749
2024-05-31,245314.6044694749
2024-06-03,253610.52714341873
2024-06-04,236030.84213248905
2024-06-05,236030.84213248905
2024-06-06,236030.84213248905
2024-06-07,239682.06146849837
2024-06-10,240617.89471148583
2024-06-11,241241.1380262698
2024-06-12,243521.55866396363
2024-06-13,243697.21547132422
2024-06-14,244457.8025740757
2024-06-17,244457.8025740757
2024-06-18,244457.8025740757
2024-06-20,244457.8025740757
2024-06-21,244319.28395487196
2024-06-24,245980.52007787197
2024-06-25,245980.52007787197
2024-06-26,245980.52007787197
2024-06-27,248219.72355867425
2024-06-28,248219.72355867425
2024-07-01,249335.64089489545
2024-07-02,249335.64089489545
2024-07-03,249335.64089489545
2024-07-05,249335.64089489545
2024-07-08,249596.05811983012
2024-07-09,250345.2724987713
2024-07-10,250345.2724987713
2024-07-11,251228.49844204786
2024-07-12,251445.1385409877
2024-07-15,251445.1385409877
2024-07-16,251445.1385409877
2024-07-17,251445.1385409877
2024-07-18,252193.3697133038
2024-07-19,249164.44421214607
2024-07-22,251035.72860878368
2024-07-23,251035.72860878368
2024-07-24,251166.97121268886
2024-07-25,251892.226105881
2024-07-26,251892.226105881
2024-07-29,252333.0397342576
2024-07-30,252774.4503967479
2024-07-31,253977.6926034106
2024-08-01,253977.6926034106
2024-08-02,251584.42810153816
2024-08-05,243515.84296129408
2024-08-06,243515.84296129408
2024-08-07,243515.84296129408
2024-08-08,244532.46611991126
2024-08-09,244532.46611991126
2024-08-12,244532.46611991126
2024-08-13,243023.53223715277
2024-08-14,243023.53223715277
2024-08-15,244389.65429650285
2024-08-16,244389.65429650285
2024-08-19,244389.65429650285
2024-08-20,244389.65429650285
2024-08-21,245471.8071616046
2024-08-22,245471.8071616046
2024-08-23,246075.910796877
2024-08-26,246075.910796877
2024-08-27,245463.1960832116
2024-08-28,245463.1960832116
2024-08-29,245716.98417246007
2024-08-30,245716.98417246007
2024-09-03,245716.98417246007
2024-09-04,246229.62776019154
2024-09-05,246229.62776019154
2024-09-06,244706.9908906327
2024-09-09,246402.84087135392
2024-09-10,246402.84087135392
2024-09-11,246353.56030317966
2024-09-12,246353.56030317966
2024-09-13,246353.56030317966
2024-09-16,246353.56030317966
2024-09-17,246353.56030317966
2024-09-18,245490.8176332184
2024-09-19,246728.358975107
2024-09-20,246728.358975107
2024-09-23,246728.358975107
2024-09-24,246468.96021377077
2024-09-25,247431.51299119956
2024-09-26,249707.90828397239
2024-09-27,250295.30184341816
2024-09-30,247900.05682029173
2024-10-01,248447.82634343443
2024-10-02,248570.192059567
2024-10-03,246707.6723141744
2024-10-04,245617.9188774905
2024-10-07,245617.9188774905
2024-10-08,250334.6478339179
2024-10-09,250991.36656966654
2024-10-10,250991.36656966654
2024-10-11,250498.4246615499
2024-10-14,250498.4246615499
2024-10-15,250498.4246615499
2024-10-16,250713.91793437855
2024-10-17,248229.22969062385
2024-10-18,249910.48675152182
2024-10-21,247902.1678034027
2024-10-22,247902.1678034027
2024-10-23,247448.32581698275
2024-10-24,247219.06984174525
2024-10-25,245237.1737457927
2024-10-28,246497.62328004153
2024-10-29,246497.62328004153
2024-10-30,246497.62328004153
2024-10-31,246132.2432712382
2024-11-01,246309.1581706832
2024-11-04,244586.47752665184
2024-11-05,245853.27305775997
2024-11-06,245853.27305775997
2024-11-07,245310.06038567759
2024-11-08,243326.94399212187
2024-11-11,243729.13453067592
2024-11-12,243729.13453067592
